Start

time_(μs) raw_current raw_low_voltage
142464 509 1023
143316 508 1019
144172 507 974
144984 507 822
145796 507 616
146616 507 411
147424 507 273
148232 507 193
149048 508 145
149864 507 106
150680 507 77
151444 507 59
152212 507 60
152988 508 65
153764 507 72
154532 508 91
155300 507 130
156120 507 188
156936 507 253
157752 507 327
158560 507 453
159368 508 643
160184 509 838
160996 507 999
161816 508 1023
162668 508 1023
163524 508 1009
164384 507 941
165196 509 769
166012 507 551
166824 508 367
167632 507 246
168444 507 178
169260 507 133
170076 507 97
170844 507 71
171612 507 58
172388 507 61
173156 507 66
173916 507 74
174684 507 98
175460 508 141
176272 507 202
177080 507 265
177888 507 345
178704 507 485
179520 508 681
180332 508 873
181144 507 1022
181996 507 1023
182856 507 1023
183712 507 1000
184568 508 908
185380 507 720
186192 507 505
187000 507 334
187816 507 229
188632 508 167
189448 507 125
190256 507 91
191020 507 68
191796 507 60
192572 507 63
193340 508 68
194108 507 78
194884 507 108
195700 508 158
196512 508 222
197320 508 286
198136 508 377
198952 507 548
199768 507 743
200576 507 919
201384 508 1023
202244 508 1023
203096 508 1023
203956 507 990
204760 508 868
205568 508 671
206380 507 457
207200 507 301
208016 507 211
208824 507 156
209632 508 116
210444 507 84
211216 508 64
211984 507 60
212748 508 64
213524 507 70
214292 507 84
215068 507 119
215880 507 173
216688 507 236
217504 507 303
218320 509 412
219128 507 591
219936 508 787
220752 508 957
221568 507 1023
222428 508 1023
223280 507 1019
224132 508 974
224944 508 825
225760 508 616
226576 508 413
227388 507 271
228200 507 193
229008 508 146
229824 507 106
230640 507 77
231404 507 60
232172 507 60
232948 508 65
233716 507 72
234484 507 92
235252 508 129
236072 507 188
236888 507 252
237700 507 325
238512 508 451
239320 507 638
240136 508 836
240952 508 995
241768 508 1023
242620 508 1023
243476 507 1008
244336 507 941
245152 507 770
245968 507 557
246776 508 371
247584 507 248
248400 507 178
249212 507 135
250032 507 98
250796 507 71
251568 507 58
252340 507 61
253116 507 66
253888 508 74
254652 508 98
255428 507 142
256248 507 204
257060 507 266
257872 508 348
258680 507 490
259492 508 684
260312 507 875
261128 507 1023
261980 508 1023
262836 508 1023
263696 508 1000
264552 508 903
265368 507 713
266176 509 499
266984 507 329
267796 507 226
268616 508 164
269432 507 123
270240 507 89
271004 507 67
271780 507 58
272556 508 62
273324 507 68
274092 508 78
274868 507 109
275688 508 159
276504 508 224
277312 507 287
278120 508 380
278936 508 551
279752 508 749
280560 508 923
281368 507 1023
282228 508 1023
283084 508 1023
283940 507 987
284752 507 863
285560 508 663
286368 508 452
287184 507 297
288000 508 208
288812 508 153
289624 507 114
290432 507 83
291204 507 63
291980 507 59
292740 508 64
293508 508 70
294284 507 85
295060 507 120
295872 508 174
296680 507 239
297496 507 306
298312 507 417
299128 507 600
299936 508 796
300744 507 965
301560 507 1023
302420 508 1023
303284 507 1017
304140 508 974
304952 508 813
305760 508 606
306576 507 404
307392 507 266
308200 507 190
309008 507 143
309824 508 106
310640 507 77
311412 507 59
312180 508 59
312948 508 66
313724 507 73
314500 507 94
315268 507 133
316080 508 192
316896 507 256
317712 507 332
318528 507 462
319336 507 651
320148 507 845
320956 508 1002
321816 508 1023
322672 508 1023
323524 508 1005
324380 507 927
325200 509 751
326016 507 534
326832 507 352
327640 508 239
328448 507 172
329260 507 129
330076 507 94
330852 507 69
331620 508 58
332388 507 61
333164 507 67
333940 507 75
334700 507 102
335512 508 149
336328 507 211
337140 507 275
337960 507 363
338768 507 518
339576 507 711
340392 507 895
341208 508 1023
342064 508 1023
342916 508 1023
343772 508 996
344592 507 887
345408 508 695
346224 508 479
347032 507 316
347840 507 221
348656 507 161
349472 507 120
350288 507 87
351052 507 64
351820 507 59
352596 507 62
353372 508 69
354140 507 80
354908 507 113
355728 507 166
356544 507 229
357352 507 295
358160 507 395
358976 508 571
359792 509 769
360608 507 941
361416 507 1023
362268 508 1023
363128 507 1023
363988 507 983
364800 507 843
365612 509 638
366424 507 431
367232 507 287
368048 507 198
368864 507 149
369676 507 111
370488 507 80
371252 507 61
372028 507 59
372796 507 65
373556 507 71
374328 508 88
375100 507 125
375920 508 182
376728 508 245
377536 507 314
378352 507 433
379168 509 618
379984 507 816
380792 509 980
381604 508 1023
382460 507 1023
383316 507 1012
384172 507 957
384984 507 795
385792 508 583
386608 509 389
387424 507 256
388240 507 184
389048 507 140
389856 508 102
390672 507 73
391444 507 57
392220 507 61
392988 508 67
393764 507 73
394540 507 96
395316 507 138
396128 507 198
396936 508 261
397752 507 340
398568 507 479
399384 508 672
400192 508 862
401000 507 1010
401856 508 1023
402716 508 1023
403572 507 1003
404420 507 913
405232 507 732
406048 507 515
406864 507 340
407680 508 231
408488 507 169
409296 508 127
410112 507 92
410884 507 68
411644 508 59
412412 507 61
413188 507 68
413956 507 76
414716 508 104
415536 507 153
416344 507 217
417156 508 280
417976 507 370
418784 508 532
419592 508 728
420408 508 907
421224 507 1023
422080 509 1023
422936 507 1023
423788 508 995
424600 508 879
425416 507 683
426232 508 469
427048 508 309
427856 507 216
428664 507 157
429480 507 118
430296 507 85
431060 507 64
431828 507 59
432604 508 63
433380 507 69
434148 508 81
434916 507 115
435736 507 169
436552 507 233
437368 507 299
438176 508 404
438984 507 580
439800 508 780
440616 509 951
441432 508 1023
442284 508 1023
443140 508 1022
444004 508 979
444816 507 829
445632 507 622
446440 508 419
447248 507 277
448064 508 194
448876 507 146
449696 508 107
450504 507 77
451272 508 60
452044 507 61
452820 508 64
453580 507 72
454352 507 89
455124 508 128
455944 508 186
456760 507 250
457568 507 323
458376 508 445
459192 508 634
460008 508 831
460824 507 992
461632 507 1023
462484 508 1023
463344 507 1009
464204 507 946
465016 508 776
465824 508 566
466632 508 376
467448 507 250
468264 507 180
469080 507 135
469888 508 98
470652 507 73
471428 507 58
472204 507 60
472972 507 66
473740 507 74
474516 507 98
475292 508 140
476104 507 200
476912 509 263
477728 507 342
478544 508 481
479360 508 676
480168 508 866
480976 507 1015
481836 508 1023
482692 508 1023
483548 508 1003
484404 508 911
485208 508 729
486016 507 514
486832 508 339
487648 507 231
488464 507 167
489272 507 125
490080 507 92
490852 507 68
491628 507 58
492396 507 61
493164 508 68
493940 507 77
494716 507 107
495528 507 155
496336 507 219
497152 507 282
497968 507 373
498784 507 540
499592 508 736
500400 507 912
501216 508 1023
502076 508 1023
502932 508 1023
503780 507 993
504592 507 871
505408 507 675
506224 508 462
507040 507 303
507848 508 212
508656 507 156
509472 507 117
510288 507 84
511060 507 62
511832 507 59
512600 508 63
513372 507 70
514140 507 83
514900 508 117
515712 508 171
516528 507 234
517344 508 301
518160 507 409
518968 507 586
519776 508 783
520592 508 954
521408 508 1023
522268 508 1023
523116 507 1020
523972 507 977
524792 507 826
525608 507 619
526424 507 415
527232 507 274
528040 507 193
528852 508 145
529672 507 107
530488 508 77
531252 507 60
532020 508 60
532796 507 64
533572 507 71
534340 507 91
535108 507 129
535928 508 188
536744 507 251
537552 507 325
538360 508 448
539176 507 638
539992 507 834
540808 507 998
541616 507 1023
542468 508 1023
543332 508 1010
544188 508 941
545008 507 772
545824 508 554
546632 507 369
547440 507 247
548256 507 178
549072 508 134
549880 508 98
550644 507 71
551420 508 57
552196 507 61
552972 507 66
553740 507 74
554516 508 99
555292 507 141
556112 508 203
556920 507 266
557728 508 348
558544 508 492
559360 507 685
560176 507 875
560984 508 1022
561836 508 1023
562700 508 1023
563564 507 1000
564424 507 901
565232 507 712
566040 508 497
566856 508 328
567672 507 225
568488 507 162
569296 507 123
570104 507 89
570876 507 66
571652 508 58
572428 508 62
573200 507 68
573972 507 79
574748 508 110
575568 507 162
576376 507 225
577184 508 289
578000 507 385
578816 508 557
579632 508 755
580440 507 931
581248 508 1023
582108 508 1023
582964 508 1023
583820 507 989
584624 507 857
585432 508 659
586248 507 447
587064 508 293
587880 508 205
588688 507 152
589500 508 113
590312 508 81
591084 507 62
591856 507 59
592624 507 64
593396 508 71
594172 507 86
594940 508 122
595760 508 177
596568 508 241
597384 507 309
598200 509 424
599008 507 604
599820 507 802
600632 507 970
601448 507 1023
602308 508 1023
603172 508 1016
604028 507 964
604840 508 806
605656 507 595
606472 507 395
607288 507 262
608096 507 187
608904 508 141
609720 508 103
610536 507 74
611304 508 59
612072 507 60
612844 507 64
613620 507 73
614392 508 94
615160 507 134
615976 507 195
616792 508 258
617608 507 336
618416 507 468
619224 508 660
620040 507 853
620856 508 1008
621712 509 1023
622564 508 1023
623420 507 1004
624276 507 921
625096 508 740
625912 508 523
626728 507 344
627536 508 236
628344 508 170
629160 507 128
629976 507 92
630744 507 68
631512 507 58
632284 507 61
633060 507 67
633832 507 75
634600 507 104
635416 507 152
636232 508 215
637048 507 280
637856 507 368
638664 508 528
639480 508 724
640296 508 905
641112 507 1023
641964 508 1023
642820 508 1023
643680 508 994
644496 507 877
645312 507 681
646120 507 470
646928 507 309
647744 507 216
648560 507 157
649376 507 117
650184 508 85
650948 507 64
651724 507 59
652500 508 63
653272 507 69
654036 508 81
654812 507 115
655632 508 169
656448 507 233
657256 508 299
658064 508 404
658876 508 581
659696 508 780
660512 507 950
661320 507 1023
662172 508 1023
663036 508 1019
663892 507 977
664712 507 830
665520 508 622
666332 507 418
667140 507 276
667960 507 193
668776 508 146
669584 507 107
670392 507 78
671164 508 60
671940 507 59
672712 507 65
673476 508 71
674252 508 90
675028 508 129
675848 507 187
676656 508 250
677464 507 322
678280 507 447
679096 507 635
679904 508 829
680712 508 990
681528 507 1023
682388 508 1023
683244 508 1010
684100 507 944
684904 507 780
685712 508 568
686528 507 376
687344 508 250
688160 507 181
688968 507 135
689776 507 99
690548 507 73
691324 507 59
692092 508 61
692860 507 66
693636 508 73
694412 507 97
695180 507 139
695992 508 199
696808 507 262
697624 507 343
698440 507 482
699248 508 674
700056 507 863
700872 508 1015
701732 507 1023
702588 508 1023
703444 507 1001
704300 508 910
705112 507 725
705928 507 509
706744 508 335
707552 507 230
708360 507 167
709176 508 126
709992 508 91
710764 507 67
711532 508 58
712304 507 62
713076 508 68
713852 508 77
714624 507 108
715432 508 156
716248 508 220
717064 508 284
717880 508 376
718688 508 542
719496 507 738
720312 508 915
721128 507 1023
721988 508 1023
722836 507 1023
723692 507 992
724512 507 867
725328 507 668
726144 510 455
726952 508 300
727764 507 210
728576 508 156
729392 507 115
730208 507 84
730972 507 63
731740 507 59
732516 508 64
733292 507 69
734060 508 83
734832 508 119
735648 507 173
736464 507 238
737272 507 304
738084 507 413
738896 508 594
739712 508 794
740528 508 961
741336 508 1023
742188 508 1023
743044 508 1019
743904 508 974
744720 507 815
745536 508 609
746344 508 409
747152 507 272
747968 507 191
748784 507 143
749600 508 105
750408 507 76
751172 507 59
751948 507 60
752724 508 65
753492 507 72
754264 508 93
755036 507 131
755856 508 190
756664 508 254
757472 508 328
758288 508 456
759104 507 648
759920 508 842
760732 507 997
761536 508 1023
762396 508 1023
763260 508 1008
764124 508 936
764936 507 764
765748 508 549
766556 507 364
767368 508 244
768184 508 175
768992 507 133
769800 507 97
770572 507 71
771348 507 58
772124 508 61
772892 507 67
773668 508 74
774444 507 99
775220 507 144
776032 508 206
776840 508 269
777656 507 352
778472 507 499
779288 508 694
780096 508 880
780904 508 1023
781760 507 1023
782620 508 1023
783476 508 1000
784332 507 897
785144 508 708
785960 508 492
786776 507 323
787592 508 224
788400 507 164
789208 507 124
790024 507 88
790796 507 66
791572 507 59
792344 507 63
793116 508 69
793892 507 80
794668 507 112
795480 507 164
796288 508 227
797104 507 291
797920 507 389
798736 508 564
799544 508 758
800356 507 931
801168 507 1023
802028 507 1023
802884 508 1023
803732 508 988
804544 507 852
805360 507 652
806176 507 439
806992 508 290
807800 507 203
808608 507 152
809424 508 112
810240 507 82
811004 508 62
811784 508 58
812556 508 64
813332 507 71
814108 507 87
814876 508 124
815696 507 182
816512 507 244
817328 507 314
818140 507 432
818948 507 614
819760 508 813
820572 507 978
821388 507 1023
822244 508 1023
823100 507 1014
823956 507 958
824776 507 795
825592 507 581
826408 508 387
827216 507 257
828024 507 186
828840 508 139
829652 507 101
830472 507 73
831236 508 59
832012 507 59
832784 508 65
833556 508 73
834316 507 96
835092 507 137
835912 508 198
836728 507 262
837536 507 341
838344 507 474
839160 507 669
839976 507 860
840792 508 1014
841644 508 1023
842500 508 1023
843360 508 1003
844216 507 913
845032 507 728
845848 508 512
846656 507 337
847464 507 232
848280 507 167
849092 508 126
849904 508 91
850672 507 68
851444 507 58
852220 507 61
852980 508 67
853748 507 75
854524 507 104
855344 507 154
856160 508 218
856968 507 284
857776 507 369
858592 507 536
859408 508 733
860224 507 912
861032 508 1023
861884 507 1023
862748 507 1023
863604 508 992
864416 507 873
865224 508 677
866032 507 463
866848 508 305
867664 507 213
868480 507 156
869288 508 117
870096 508 83
870868 507 63
871644 507 59
872412 507 63
873180 508 70
873956 507 83
874732 507 117
875552 508 172
876360 508 235
877168 507 299
877984 507 408
878800 507 587
879608 507 782
880420 508 951
881232 508 1023
882092 508 1023
882948 508 1019
883804 507 979
884608 507 828
885416 507 620
886232 507 417
887048 507 275
887864 507 193
888672 508 146
889480 508 109
890296 507 78
891068 507 60
891836 507 59
892608 508 65
893380 507 71
894156 508 90
894928 507 128
895736 508 186
896552 507 251
897368 507 322
898184 508 448
898992 507 635
899804 508 829
900616 508 991
901432 508 1023
902292 507 1023
903140 507 1009
903996 507 944
904812 508 775
905624 507 563
906440 507 373
907248 507 249
908056 507 179
908872 508 135
909688 507 98
910460 507 72
911232 507 58
912000 507 60
912772 508 64
913540 507 73
914312 509 96
915080 507 138
915896 508 200
916712 508 263
917528 507 344
918336 507 482
919148 507 674
919960 507 865
920776 508 1017
921636 508 1023
922492 508 1023
923348 507 1004
924212 508 909
925024 508 720
925840 507 506
926648 508 334
927456 507 228
928272 507 166
929088 507 124
929904 507 89
930668 508 66
931436 507 58
932212 507 62
932988 507 67
933756 507 78
934528 508 108
935344 507 158
936160 508 221
936976 507 285
937784 507 378
938592 507 545
939408 508 743
940224 507 920
941036 507 1023
941884 507 1023
942740 509 1023
943604 507 991
944416 508 866
945232 507 665
946040 508 454
946848 508 300
947664 508 209
948480 507 153
949296 508 114
950104 507 83
950872 508 63
951644 508 59
952420 507 63
953188 508 70
953960 507 84
954732 507 119
955552 507 174
956364 508 238
957172 508 304
957984 507 415
958800 508 596
959616 508 796
960428 507 964
961240 507 1023
962100 509 1023
962956 508 1017
963812 509 972
964624 507 813
965432 508 607
966244 507 407
967056 508 269
967872 507 189
968680 508 143
969488 507 105
970304 507 76
971076 507 59
971852 507 60
972624 507 65
973392 507 72
974164 507 92
974940 507 132
975752 508 189
976560 508 254
977376 507 327
978192 507 457
979008 508 648
979816 509 842
980624 508 998
981440 508 1023
982300 507 1023
983164 508 1007
984020 508 937
984832 508 763
985648 507 545
986464 508 361
987280 507 242
988088 508 175
988896 507 132
989712 508 95
990484 507 70
991260 507 59
992032 507 61
992804 507 66
993580 507 74
994356 507 100
995168 507 146
995980 509 208
996792 508 272
997608 508 358
998424 508 512
999232 508 705
1000040 508 889
1000900 508 0
1001676 508 0
1002444 508 0
1003212 507 0
1003988 507 0
1004764 507 0
1005532 508 0
1006300 507 0
1007076 507 0
1007852 507 0
1008624 507 0
1009392 507 0
1010164 507 0
1010940 507 0
1011712 507 0
1012484 508 0
1013260 507 0
1014036 507 0
1014812 507 0
1015580 508 0
1016356 508 0
1017132 507 0
1017908 507 0
1018680 507 0
1019448 507 0
1020220 507 0
1020996 507 0
1021768 508 0
1022536 507 0
1023308 508 0
1024084 507 0
1024852 510 0
1025612 507 0
1026384 507 0
1027156 507 0
1027916 507 0
1028684 508 0
1029460 507 0
1030228 507 0
1030988 507 0
1031756 507 0
1032532 507 0
1033308 508 0
1034076 507 0
1034844 507 0
1035620 508 0
1036396 507 0
1037164 507 0
1037932 507 0
1038708 507 0
1039484 507 0
1040252 508 0
1041020 508 0
1041796 507 0
1042564 507 0
1043332 508 0
1044100 507 0
1044876 507 0
1045652 508 0
1046412 507 0
1047180 507 0
1047956 507 0
1048732 508 0
1049500 507 0
1050272 507 0
1051044 507 0
1051812 507 0
1052572 508 0
1053340 508 0
1054116 507 0
1054892 507 0
1055660 508 0
1056428 508 0
1057204 507 0
1057972 507 0
1058740 508 0
1059508 508 0
1060284 507 0
1061060 507 0
1061828 507 0
1062596 507 0
1063372 507 0
1064148 507 0
1064916 507 0
1065688 508 0
1066460 508 0
1067228 507 0
1067996 507 0
1068764 508 0
1069540 507 0
1070316 507 0
1071084 507 0
1071852 507 0
1072628 508 0
1073404 507 0
1074172 507 0
1074948 508 0
1075724 507 0
1076500 508 0
1077268 507 0
1078028 507 0
1078804 507 0
1079580 507 0
1080356 507 0
1081124 507 0
1081892 507 0
1082668 508 0
1083444 507 0
1084212 507 0
1084980 507 0
1085756 507 0
1086532 507 0
1087300 507 0
1088068 507 0
1088840 507 0
1089612 507 0
1090372 508 0
1091140 507 0
1091916 507 0
1092692 507 0
1093460 507 0
1094228 507 0
1095004 508 0
1095780 507 0
1096548 507 0
1097316 508 0
1098092 508 0
1098868 507 0
1099636 507 0
1100408 507 0
1101180 508 0
1101956 507 0
1102728 507 0
1103492 508 0
1104268 507 0
1105044 507 0
1105812 507 0
1106584 507 0
1107356 507 0
1108132 507 0
1108900 507 0
1109668 508 0
1110444 507 0
1111220 507 0
1111988 507 0
1112760 507 0
1113532 508 0
1114308 507 0
1115080 508 0
1115848 509 0
1116620 508 0
1117396 507 0
1118168 507 0
1118936 507 0
1119708 507 0
1120484 508 0
1121252 507 0
1122024 507 0
1122796 508 0
1123572 507 0
1124344 507 0
1125112 507 0
1125884 507 0
1126660 507 0
1127436 507 0
1128196 507 0
1128972 507 0
1129748 508 0
1130516 507 0
1131284 507 0
1132060 508 0
1132836 507 0
1133612 508 0
1134380 508 0
1135152 507 0
1135924 507 0
1136700 507 0
1137468 507 0
1138236 507 0
1139012 507 0
1139788 508 0
1140560 508 0
1141324 507 0
1142100 507 0
1142876 508 0
1143648 507 0
1144416 507 0
1145188 507 0
1145964 507 0
1146736 508 0
1147504 508 0
1148276 507 0
1149052 508 0
1149820 507 0
1150588 507 0
1151364 507 0
1152140 508 0
1152908 507 0
1153676 507 0
1154452 507 0
1155228 507 0
1155996 507 0
1156768 507 0
1157540 507 0
1158316 507 0
1159088 509 0
1159852 508 0
1160628 507 0
1161404 507 0
1162172 508 0
1162944 508 0
1163716 507 0
1164492 507 0
1165260 507 0
1166028 508 0
1166804 508 0
1167580 508 0
1168348 508 0
1169116 507 0
1169892 507 0
1170668 508 0
1171436 507 0
1172204 507 0
1172980 507 0
1173756 507 0
1174532 507 0
1175304 508 0
1176076 508 0
1176852 507 0
1177628 507 0
1178396 508 0
1179172 508 0
1179948 508 0
1180724 507 0
1181496 507 0
1182264 507 0
1183036 508 0
1183812 507 0
1184584 508 0
1185348 507 0
1186124 507 0
1186900 508 0
1187672 507 0
1188440 507 0
1189212 507 0
1189988 507 0
1190760 507 0
1191524 507 0
1192300 507 0
1193076 508 0
1193844 507 0
1194612 507 0
1195388 508 0
1196164 508 0
1196932 507 0
1197704 507 0
1198476 507 0
1199252 507 0
1200024 508 0
1200788 508 0
1201564 508 0
1202340 507 0
1203112 507 0
1203880 507 0
1204652 507 0
1205428 507 0
1206200 507 0
1206968 507 0
1207740 507 0
1208516 507 0
1209284 508 0
1210052 507 0
1210828 507 0
1211604 507 0
1212372 508 0
1213144 508 0
1213916 507 0
1214692 507 0
1215464 508 0
1216232 508 0
1217004 507 0
1217780 507 0
1218552 507 0
1219320 507 0
1220092 507 0
1220868 507 0
1221644 507 0
1222416 507 0
1223188 507 0
1223964 508 0
1224740 507 0
1225512 508 0
1226280 508 0
1227052 507 0
1227828 507 0
1228600 508 0
1229368 508 0
1230140 507 0
1230908 507 0
1231676 507 0
1232448 507 0
1233220 507 0
1233996 508 0
1234764 507 0
1235532 507 0
1236308 508 0
1237084 508 0
1237852 508 0
1238620 507 0
1239396 507 0
1240172 507 0
1240940 508 0
1241708 507 0
1242484 508 0
1243260 507 0
1244028 507 0
1244796 507 0
1245572 507 0
1246348 508 0
1247120 507 0
1247896 507 0
1248668 507 0
1249444 508 0
1250212 507 0
1250980 508 0
1251756 507 0
1252532 507 0
1253304 508 0
1254072 507 0
1254844 507 0
1255620 508 0
1256392 507 0
1257156 507 0
1257932 507 0
1258708 507 0
1259480 508 0
1260248 507 0
1261020 507 0
1261796 507 0
1262568 508 0
1263336 507 0
1264108 507 0
1264884 507 0
1265652 508 0
1266424 508 0
1267196 507 0
1267976 507 0
1268748 507 0
1269520 507 0
1270292 507 0
1271068 507 0
1271844 507 0
1272616 507 0
1273384 507 0
1274156 508 0
1274932 507 0
1275704 507 0
1276472 508 0
1277244 507 0
1278020 507 0
1278792 508 0
1279560 508 0
1280336 507 0
1281104 508 0
1281868 508 0
1282636 508 0
1283412 508 0
1284180 507 0
1284940 507 0
1285708 507 0
1286484 507 0
1287260 507 0
1288020 507 0
1288788 507 0
1289564 507 0
1290340 507 0
1291108 507 0
1291876 507 0
1292652 507 0
1293428 507 0
1294196 507 0
1294964 507 0
1295740 508 0
1296516 507 0
1297284 507 0
1298052 507 0
1298828 508 0
1299604 507 0
1300372 507 0
1301144 508 0
1301916 507 0
1302692 508 0
1303464 507 0
1304232 507 0
1305004 507 0
1305780 508 0
1306548 507 0
1307316 508 0
1308092 507 0
1308868 507 0
1309636 508 0
1310404 508 0
1311180 507 0
1311956 507 0
1312728 507 0
1313492 507 0
1314268 507 0
1315036 507 0
1315796 507 0
1316564 507 0
1317340 507 0
1318108 507 0
1318876 507 0
1319644 507 0
1320420 507 0
1321196 507 0
1321956 507 0
1322724 508 0
1323500 507 0
1324276 507 0
1325044 507 0
1325812 508 0
1326588 507 0
1327364 507 0
1328140 508 0
1328908 508 0
1329684 507 0
1330460 507 0
1331236 508 0
1332004 508 0
1332772 507 0
1333548 507 0
1334324 507 0
1335092 507 0
1335860 508 0
1336636 507 0
1337412 507 0
1338180 507 0
1338948 507 0
1339724 507 0
1340500 507 0
1341268 508 0
1342036 507 0
1342812 507 0
1343588 508 0
1344360 507 0
1345124 507 0
1345900 507 0
1346676 507 0
1347444 507 0
1348212 507 0
1348988 507 0
1349764 507 0
1350532 507 0
1351300 507 0
1352076 507 0
1352852 507 0
1353612 508 0
1354388 507 0
1355164 507 0
1355940 508 0
1356708 507 0
1357480 507 0
1358252 507 0
1359028 508 0
1359800 507 0
1360564 507 0
1361340 507 0
1362108 508 0
1362876 507 0
1363644 508 0
1364420 507 0
1365196 507 0
1365964 508 0
1366732 507 0
1367508 507 0
1368284 507 0
1369052 507 0
1369820 507 0
1370596 508 0
1371372 507 0
1372140 507 0
1372912 508 0
1373684 507 0
1374460 507 0
1375228 507 0
1376004 508 0
1376780 507 0
1377548 507 0
1378324 507 0
1379092 507 0
1379868 507 0
1380644 507 0
1381420 508 0
1382192 507 0
1382960 507 0
1383732 508 0
1384508 507 0
1385276 508 0
1386044 507 0
1386820 507 0
1387596 507 0
1388364 507 0
1389132 508 0
1389908 507 0
1390684 507 0
1391456 507 0
1392224 507 0
1392996 508 0
1393772 507 0
1394540 507 0
1395312 507 0
1396084 507 0
1396860 508 0
1397628 507 0
1398396 507 0
1399172 507 0
1399948 507 0
1400720 508 0
1401484 507 0
1402260 508 0
1403036 507 0
1403804 507 0
1404576 507 0
1405348 507 0
1406124 507 0
1406896 507 0
1407664 507 0
1408436 508 0
1409212 507 0
1409972 507 0
1410740 507 0
1411516 507 0
1412292 508 0
1413060 507 0
1413832 507 0
1414604 507 0
1415380 507 0
1416148 508 0
1416916 507 0
1417692 507 0
1418468 507 0
1419236 507 0
1420004 508 0
1420780 507 0
1421556 507 0
1422328 508 0
1423096 507 0
1423868 507 0
1424644 507 0
1425420 507 0
1426192 507 0
1426964 507 0
1427740 507 0
1428516 507 0
1429284 508 0
1430052 508 0
1430828 507 0
1431604 507 0
1432376 507 0
1433144 508 0
1433916 507 0
1434692 508 0
1435460 507 0
1436228 507 0
1437004 507 0
1437780 507 0
1438548 507 0
1439320 508 0
1440092 507 0
1440868 508 0
1441628 508 0
1442396 507 0
1443172 507 0
1443948 507 0
1444716 507 0
1445484 507 0
1446260 507 0
1447036 507 0
1447804 507 0
1448572 508 0
1449348 507 0
1450124 507 0
1450892 508 0
1451668 507 0
1452444 507 0
1453220 507 0
1453988 508 0
1454760 508 0
1455532 508 0
1456308 507 0
1457076 507 0
1457844 507 0
1458620 507 0
1459396 508 0
1460164 507 0
1460932 507 0
1461708 507 0
1462484 508 0
1463252 507 0
1464024 508 0
1464796 507 0
1465572 507 0
1466344 507 0
1467112 508 0
1467884 507 0
1468660 507 0
1469432 507 0
1470200 507 0
1470972 507 0
1471748 507 0
1472524 507 0
1473292 507 0
1474068 508 0
1474844 507 0
1475620 508 0
1476388 507 0
1477156 507 0
1477932 507 0
1478708 508 0
1479476 508 0
1480248 507 0
1481020 507 0
1481796 507 0
1482564 507 0
1483332 507 0
1484108 507 0
1484884 507 0
1485652 507 0
1486420 507 0
1487196 507 0
1487964 507 0
1488736 507 0
