1200346880.Start

time_(μs) raw_current raw_low_voltage
1772372.00 515.00 54.00
1773996.00 516.00 45.00
1775624.00 515.00 57.00
1777252.00 515.00 42.00
1778880.00 515.00 42.00
1780508.00 516.00 56.00
1782136.00 515.00 48.00
1783760.00 514.00 43.00
1785388.00 516.00 47.00
1787016.00 515.00 55.00
1788644.00 515.00 62.00
1790272.00 516.00 1.00
1791856.00 513.00 56.00
1793484.00 515.00 53.00
1795112.00 514.00 43.00
1796732.00 515.00 75.00
1798360.00 515.00 47.00
1799988.00 515.00 55.00
1801612.00 515.00 56.00
1803232.00 515.00 45.00
1804856.00 513.00 47.00
1806488.00 515.00 45.00
1808104.00 512.00 22.00
1809736.00 515.00 62.00
1811352.00 515.00 17.00
1812980.00 515.00 66.00
1814608.00 515.00 48.00
1816224.00 514.00 45.00
1817856.00 515.00 55.00
1819480.00 514.00 37.00
1821108.00 514.00 48.00
1822736.00 514.00 50.00
1824360.00 514.00 50.00
1825992.00 514.00 56.00
1827608.00 515.00 44.00
1829240.00 512.00 53.00
1830868.00 513.00 43.00
1832488.00 514.00 43.00
1834120.00 515.00 53.00
1835740.00 514.00 44.00
1837368.00 514.00 38.00
1838996.00 515.00 53.00
1840620.00 514.00 42.00
1842248.00 514.00 61.00
1843876.00 515.00 43.00
1845504.00 513.00 56.00
1847120.00 513.00 53.00
1848744.00 515.00 47.00
1850376.00 514.00 67.00
1851996.00 514.00 50.00
1853624.00 514.00 48.00
1855248.00 515.00 57.00
1856880.00 514.00 38.00
1858504.00 514.00 59.00
1860132.00 516.00 48.00
1861760.00 514.00 52.00
1863384.00 516.00 65.00
1865016.00 515.00 35.00
1866640.00 514.00 64.00
1868268.00 514.00 52.00
1869896.00 515.00 47.00
1871520.00 515.00 53.00
1873152.00 515.00 42.00
1874780.00 514.00 52.00
1876404.00 515.00 53.00
1878032.00 513.00 0.00
1879600.00 513.00 62.00
1881232.00 515.00 48.00
1882860.00 514.00 55.00
1884488.00 514.00 61.00
1886112.00 515.00 42.00
1887740.00 515.00 69.00
1889368.00 515.00 52.00
1890992.00 515.00 46.00
1892624.00 515.00 52.00
1894252.00 515.00 46.00
1895876.00 515.00 0.00
1897440.00 516.00 62.00
1899068.00 516.00 48.00
1900696.00 515.00 52.00
1902324.00 516.00 52.00
1903952.00 515.00 50.00
1905580.00 515.00 66.00
1907204.00 515.00 45.00
1908832.00 514.00 61.00
1910452.00 515.00 61.00
1912080.00 515.00 45.00
1913708.00 515.00 70.00
1915332.00 515.00 48.00
1916960.00 515.00 48.00
1918588.00 515.00 61.00
1920216.00 516.00 48.00
1921840.00 515.00 16.00
1923464.00 515.00 58.00
1925092.00 515.00 46.00
1926716.00 515.00 64.00
1928344.00 516.00 48.00
1929968.00 514.00 50.00
1931600.00 514.00 63.00
1933224.00 515.00 45.00
1934848.00 510.00 47.00
1936480.00 514.00 54.00
1938104.00 514.00 32.00
1939736.00 515.00 76.00
1941364.00 516.00 53.00
1942988.00 515.00 47.00
1944616.00 516.00 81.00
1946244.00 515.00 51.00
1947872.00 515.00 56.00
1949492.00 516.00 56.00
1951116.00 515.00 44.00
1952740.00 515.00 57.00
1954364.00 515.00 53.00
1955992.00 514.00 23.00
1957620.00 515.00 65.00
1959248.00 515.00 47.00
