
Start

time_(μs) raw_current raw_low_voltage
130600.00 508.00 1023.00
132300.00 505.00 1023.00
133968.00 506.00 1023.00
135640.00 508.00 1023.00
137320.00 509.00 1023.00
138992.00 507.00 1022.00
140672.00 512.00 1023.00
142352.00 513.00 1023.00
144028.00 507.00 1023.00
145704.00 507.00 1023.00
147368.00 510.00 1023.00
149040.00 507.00 1023.00
150720.00 506.00 1023.00
152396.00 510.00 1023.00
154068.00 510.00 1023.00
155744.00 509.00 1023.00
157420.00 515.00 1023.00
159096.00 508.00 1023.00
160776.00 508.00 1023.00
162448.00 509.00 1023.00
164128.00 509.00 1023.00
165800.00 507.00 1023.00
167472.00 508.00 1022.00
169152.00 507.00 1023.00
170824.00 514.00 1023.00
172496.00 508.00 1023.00
174176.00 509.00 1023.00
175848.00 505.00 1023.00
177528.00 510.00 1023.00
179208.00 505.00 1023.00
180880.00 511.00 1023.00
182560.00 508.00 1023.00
184232.00 511.00 1023.00
185908.00 509.00 1023.00
187584.00 507.00 1023.00
189256.00 508.00 1023.00
190932.00 509.00 1023.00
192608.00 504.00 1023.00
194280.00 503.00 1023.00
195960.00 508.00 1023.00
197640.00 511.00 1023.00
199316.00 512.00 1023.00
200992.00 508.00 1023.00
202664.00 508.00 1023.00
204340.00 508.00 1023.00
206016.00 505.00 1023.00
207688.00 507.00 1023.00
209360.00 507.00 1023.00
211040.00 509.00 1023.00
212712.00 508.00 1023.00
214392.00 513.00 1023.00
216072.00 505.00 1023.00
217744.00 507.00 1022.00
219424.00 507.00 1023.00
221100.00 510.00 1023.00
222772.00 508.00 1023.00
224448.00 508.00 1023.00
226120.00 505.00 1023.00
227792.00 508.00 1023.00
229472.00 508.00 1023.00
231148.00 510.00 1023.00
232824.00 508.00 1023.00
234504.00 506.00 1023.00
236180.00 507.00 1023.00
237856.00 510.00 1023.00
239532.00 511.00 1023.00
241204.00 511.00 1023.00
242880.00 505.00 1023.00
244556.00 506.00 1023.00
246228.00 510.00 1023.00
247904.00 505.00 1023.00
249580.00 508.00 1023.00
251256.00 511.00 1023.00
252936.00 505.00 1023.00
254612.00 510.00 1023.00
256288.00 510.00 1023.00
257960.00 504.00 1023.00
259632.00 509.00 1023.00
261312.00 506.00 1023.00
262984.00 507.00 1023.00
264656.00 507.00 1023.00
266336.00 510.00 1023.00
268008.00 509.00 1023.00
269688.00 505.00 1023.00
271368.00 510.00 1023.00
273040.00 509.00 1023.00
274720.00 507.00 1023.00
276392.00 510.00 1023.00
278068.00 509.00 1023.00
279744.00 504.00 1023.00
281420.00 507.00 1023.00
283092.00 512.00 1023.00
284768.00 505.00 1023.00
286444.00 509.00 1023.00
288120.00 509.00 1023.00
289800.00 503.00 1023.00
291464.00 507.00 1023.00
293144.00 507.00 1023.00
294820.00 507.00 1023.00
296488.00 507.00 1023.00
298168.00 507.00 1023.00
299844.00 509.00 1023.00
301516.00 507.00 1023.00
303192.00 508.00 1023.00
304868.00 507.00 1023.00
306544.00 508.00 1023.00
308220.00 508.00 1023.00
309896.00 509.00 1023.00
311576.00 507.00 1023.00
313252.00 507.00 1023.00
314924.00 506.00 1023.00
316600.00 507.00 1023.00
318276.00 506.00 1023.00
319948.00 507.00 1023.00
321628.00 504.00 1023.00
323296.00 507.00 1023.00
324976.00 513.00 1023.00
326652.00 511.00 1023.00
328332.00 507.00 1023.00
330008.00 506.00 1023.00
331672.00 507.00 1023.00
333348.00 510.00 1023.00
335024.00 513.00 1023.00
336700.00 510.00 1023.00
338368.00 511.00 1023.00
340048.00 507.00 1023.00
341720.00 511.00 1023.00
343400.00 503.00 1023.00
345072.00 506.00 1023.00
346748.00 510.00 1023.00
348424.00 509.00 1023.00
350096.00 507.00 1023.00
351768.00 509.00 1022.00
353448.00 507.00 1023.00
355120.00 510.00 1023.00
356796.00 509.00 1023.00
358472.00 512.00 1023.00
360144.00 507.00 1023.00
361824.00 511.00 1023.00
363496.00 509.00 1023.00
365172.00 505.00 1023.00
366848.00 509.00 1023.00
368524.00 506.00 1023.00
370204.00 509.00 1023.00
371880.00 507.00 1023.00
373552.00 511.00 1023.00
375228.00 504.00 1023.00
376904.00 506.00 1023.00
378580.00 506.00 1023.00
380256.00 506.00 1023.00
381932.00 506.00 1023.00
383604.00 510.00 1023.00
385280.00 513.00 1023.00
386952.00 510.00 1023.00
388628.00 506.00 1023.00
390304.00 504.00 1023.00
391980.00 508.00 1023.00
393652.00 504.00 1023.00
395328.00 507.00 1023.00
397004.00 504.00 1023.00
398680.00 508.00 1023.00
400356.00 509.00 1023.00
402024.00 509.00 1023.00
403704.00 509.00 1023.00
405380.00 510.00 1023.00
407052.00 509.00 1023.00
408728.00 511.00 1023.00
410404.00 505.00 1023.00
412072.00 507.00 1023.00
413752.00 509.00 1023.00
415424.00 509.00 1023.00
417104.00 510.00 1023.00
418776.00 508.00 1023.00
420448.00 508.00 1023.00
422128.00 507.00 1023.00
423800.00 508.00 1023.00
425472.00 508.00 1023.00
427152.00 507.00 1023.00
428828.00 508.00 1023.00
430504.00 509.00 1023.00
432184.00 509.00 1023.00
433856.00 507.00 1023.00
435536.00 507.00 1023.00
437208.00 507.00 1023.00
438880.00 507.00 1023.00
440560.00 507.00 1023.00
442232.00 511.00 1023.00
443908.00 509.00 1023.00
445584.00 507.00 1023.00
447260.00 510.00 1023.00
448936.00 514.00 1023.00
450616.00 504.00 1023.00
452288.00 505.00 1023.00
453968.00 509.00 1023.00
455644.00 510.00 1023.00
457316.00 507.00 1023.00
458992.00 507.00 1023.00
460668.00 509.00 1023.00
462340.00 508.00 1023.00
464016.00 508.00 1023.00
465688.00 504.00 1023.00
467368.00 508.00 1023.00
469048.00 506.00 1023.00
470724.00 507.00 1023.00
472400.00 506.00 1023.00
474072.00 507.00 1023.00
475748.00 508.00 1023.00
477424.00 506.00 1023.00
479100.00 508.00 1023.00
480772.00 511.00 1023.00
482448.00 508.00 1023.00
484120.00 509.00 1023.00
485800.00 510.00 1023.00
487480.00 507.00 1023.00
489156.00 509.00 1023.00
490832.00 508.00 1023.00
492508.00 507.00 1023.00
494176.00 507.00 1023.00
495856.00 509.00 1023.00
497532.00 510.00 1023.00
499204.00 509.00 1023.00
500880.00 509.00 1023.00
502556.00 509.00 1023.00
504232.00 510.00 1023.00
505912.00 506.00 1023.00
507588.00 510.00 1023.00
509264.00 507.00 1023.00
510940.00 510.00 1023.00
512612.00 510.00 1023.00
514288.00 508.00 1023.00
515960.00 509.00 1023.00
517632.00 506.00 1023.00
519312.00 509.00 1023.00
520988.00 506.00 1023.00
522664.00 510.00 1023.00
524344.00 505.00 1023.00
526016.00 511.00 1023.00
527696.00 507.00 1023.00
529368.00 509.00 1023.00
531040.00 508.00 1023.00
532720.00 505.00 1023.00
534392.00 511.00 1023.00
536068.00 507.00 1023.00
537744.00 509.00 1023.00
539416.00 510.00 1023.00
541096.00 508.00 1023.00
542776.00 503.00 1023.00
544448.00 510.00 1023.00
546128.00 508.00 1023.00
547800.00 504.00 1023.00
549476.00 507.00 1023.00
551152.00 510.00 1023.00
552828.00 507.00 1023.00
554500.00 516.00 1023.00
556176.00 510.00 1023.00
557852.00 507.00 1023.00
559528.00 507.00 1023.00
561208.00 506.00 1023.00
562884.00 505.00 1022.00
564560.00 509.00 1023.00
566232.00 507.00 1023.00
567908.00 508.00 1023.00
569584.00 505.00 1023.00
571260.00 507.00 1023.00
572932.00 510.00 1023.00
574608.00 509.00 1023.00
576284.00 509.00 1023.00
577960.00 508.00 1023.00
579632.00 505.00 1023.00
581308.00 509.00 1023.00
582984.00 510.00 1023.00
584660.00 508.00 1023.00
586328.00 508.00 1023.00
588008.00 508.00 1023.00
589684.00 511.00 1023.00
591356.00 508.00 1023.00
593032.00 512.00 1023.00
594708.00 509.00 1023.00
596384.00 505.00 1023.00
598064.00 504.00 1023.00
599740.00 511.00 1023.00
601416.00 508.00 1023.00
603092.00 509.00 1023.00
604764.00 514.00 1023.00
606440.00 505.00 1023.00
608116.00 507.00 1023.00
609788.00 508.00 1023.00
611464.00 509.00 1023.00
613140.00 506.00 1023.00
614816.00 509.00 1023.00
616496.00 505.00 1023.00
618168.00 506.00 1023.00
619848.00 512.00 1023.00
621524.00 506.00 1023.00
623196.00 511.00 1023.00
624872.00 508.00 1023.00
626544.00 507.00 1023.00
628220.00 507.00 1023.00
629896.00 511.00 1023.00
631572.00 508.00 1023.00
633248.00 509.00 1023.00
634928.00 508.00 1023.00
636604.00 510.00 1023.00
638280.00 512.00 1023.00
639956.00 511.00 1023.00
641628.00 507.00 1023.00
643304.00 510.00 1023.00
644968.00 505.00 1023.00
646640.00 509.00 1023.00
648320.00 505.00 1023.00
649984.00 507.00 1023.00
651664.00 509.00 1023.00
653344.00 509.00 1023.00
655020.00 507.00 1023.00
656696.00 508.00 1023.00
658368.00 509.00 1023.00
660040.00 507.00 1023.00
661720.00 509.00 1023.00
663384.00 508.00 1023.00
665056.00 505.00 1023.00
666736.00 509.00 1023.00
668408.00 508.00 1023.00
670088.00 509.00 1023.00
671760.00 508.00 1023.00
673436.00 507.00 1023.00
675112.00 505.00 1023.00
676788.00 509.00 1023.00
678460.00 506.00 1023.00
680136.00 513.00 1023.00
681800.00 510.00 1023.00
683472.00 507.00 1023.00
685152.00 508.00 1023.00
686828.00 508.00 1023.00
688504.00 505.00 1023.00
690184.00 504.00 1023.00
691860.00 509.00 1023.00
693536.00 508.00 1023.00
695212.00 507.00 1023.00
696884.00 506.00 1023.00
698560.00 511.00 1023.00
700232.00 508.00 1023.00
701908.00 510.00 1023.00
703584.00 506.00 1023.00
705260.00 510.00 1023.00
706936.00 509.00 1023.00
708616.00 506.00 1023.00
710292.00 510.00 1023.00
711968.00 507.00 1023.00
713644.00 510.00 1023.00
715316.00 507.00 1023.00
716992.00 508.00 1023.00
718664.00 509.00 1023.00
720340.00 509.00 1023.00
722016.00 505.00 1023.00
723688.00 511.00 1023.00
725368.00 507.00 1023.00
727048.00 508.00 1023.00
728720.00 509.00 1023.00
730400.00 512.00 1023.00
732076.00 506.00 1023.00
733748.00 508.00 1023.00
735424.00 509.00 1023.00
737100.00 510.00 1023.00
738772.00 503.00 1023.00
740448.00 507.00 1023.00
742124.00 508.00 1023.00
743800.00 509.00 1023.00
745480.00 508.00 1023.00
747156.00 507.00 1023.00
748832.00 508.00 1023.00
750504.00 506.00 1023.00
752180.00 510.00 1023.00
753856.00 507.00 1023.00
755532.00 510.00 1023.00
757204.00 506.00 1023.00
758880.00 508.00 1023.00
760556.00 505.00 1023.00
762232.00 508.00 1023.00
763912.00 505.00 1023.00
765588.00 509.00 1023.00
767264.00 509.00 1023.00
768940.00 508.00 1023.00
770608.00 509.00 1023.00
772288.00 506.00 1023.00
773964.00 509.00 1023.00
775636.00 509.00 1023.00
777312.00 507.00 1023.00
778988.00 508.00 1023.00
780664.00 507.00 1023.00
782344.00 512.00 1023.00
784020.00 504.00 1023.00
785696.00 507.00 1023.00
787372.00 507.00 1023.00
789044.00 508.00 1023.00
790720.00 506.00 1023.00
792396.00 510.00 1023.00
794068.00 508.00 1023.00
795744.00 512.00 1023.00
797420.00 510.00 1023.00
799096.00 510.00 1023.00
800776.00 508.00 1023.00
802448.00 508.00 1023.00
804128.00 507.00 1023.00
805804.00 510.00 1023.00
807476.00 504.00 1023.00
809152.00 507.00 1023.00
810828.00 511.00 1023.00
812500.00 506.00 1023.00
814176.00 505.00 1023.00
815852.00 509.00 1023.00
817528.00 507.00 1023.00
819208.00 508.00 1023.00
820880.00 511.00 1023.00
822560.00 508.00 1023.00
824224.00 509.00 1023.00
825896.00 506.00 1023.00
827576.00 510.00 1023.00
829252.00 506.00 1023.00
830924.00 506.00 1023.00
832600.00 507.00 1023.00
834272.00 512.00 1023.00
835952.00 507.00 1023.00
837624.00 504.00 1023.00
839304.00 506.00 1023.00
840984.00 511.00 1023.00
842656.00 507.00 1023.00
844328.00 507.00 1023.00
846008.00 506.00 1023.00
847680.00 508.00 1023.00
849352.00 509.00 1023.00
851032.00 506.00 1023.00
852708.00 508.00 1023.00
854384.00 505.00 1023.00
856060.00 513.00 1023.00
857740.00 507.00 1023.00
859416.00 510.00 1023.00
861092.00 510.00 1023.00
862764.00 510.00 1023.00
864440.00 508.00 1023.00
866112.00 506.00 1023.00
867784.00 505.00 1023.00
869464.00 508.00 1023.00
871140.00 507.00 1023.00
872816.00 505.00 1023.00
874488.00 508.00 1023.00
876172.00 512.00 1023.00
877848.00 505.00 1023.00
879524.00 505.00 1023.00
881196.00 509.00 1023.00
882872.00 509.00 1023.00
884548.00 506.00 1023.00
886220.00 506.00 1023.00
887896.00 511.00 1023.00
889572.00 510.00 1023.00
891248.00 505.00 1023.00
892924.00 507.00 1023.00
894604.00 510.00 1023.00
896280.00 508.00 1023.00
897952.00 509.00 1023.00
899624.00 509.00 1023.00
901304.00 508.00 1023.00
902976.00 506.00 1023.00
904652.00 512.00 1023.00
906328.00 508.00 1023.00
908000.00 505.00 1023.00
909680.00 509.00 1023.00
911356.00 511.00 1023.00
913036.00 503.00 1023.00
914712.00 509.00 1023.00
916388.00 506.00 1023.00
918060.00 508.00 1023.00
919736.00 513.00 1023.00
921412.00 508.00 1023.00
923084.00 512.00 1023.00
924760.00 508.00 1023.00
926436.00 508.00 1023.00
928112.00 511.00 1023.00
929784.00 507.00 1023.00
931468.00 507.00 1023.00
933144.00 507.00 1022.00
934820.00 508.00 1023.00
936492.00 509.00 1023.00
938168.00 507.00 1023.00
939844.00 506.00 1023.00
941516.00 507.00 1023.00
943192.00 508.00 1023.00
944868.00 511.00 1023.00
946544.00 512.00 1023.00
948220.00 505.00 1023.00
949900.00 507.00 1022.00
951576.00 512.00 1023.00
953252.00 507.00 1023.00
954924.00 506.00 1023.00
956600.00 508.00 1023.00
958276.00 509.00 1023.00
959948.00 509.00 1023.00
961628.00 511.00 1023.00
963296.00 505.00 1023.00
964976.00 508.00 1023.00
966652.00 509.00 1023.00
968332.00 507.00 1023.00
970008.00 510.00 1023.00
971684.00 509.00 1023.00
973356.00 507.00 1023.00
975032.00 509.00 1023.00
976708.00 512.00 1023.00
978380.00 507.00 1023.00
980056.00 504.00 1023.00
981732.00 506.00 1023.00
983408.00 508.00 1022.00
985080.00 510.00 1023.00
986764.00 508.00 1023.00
988440.00 507.00 1023.00
990116.00 511.00 1023.00
991788.00 507.00 1023.00
993464.00 504.00 1023.00
995140.00 506.00 1023.00
996812.00 507.00 1023.00
998488.00 507.00 1023.00
1000160.00 510.00 1023.00
1001884.00 510.00 136.00
1003556.00 545.00 461.00
1005228.00 546.00 423.00
1006904.00 542.00 411.00
1008580.00 544.00 380.00
1010252.00 545.00 352.00
1011928.00 534.00 226.00
1013596.00 543.00 304.00
1015268.00 543.00 286.00
1016944.00 547.00 298.00
1018620.00 544.00 263.00
1020296.00 538.00 265.00
1021976.00 537.00 240.00
1023648.00 539.00 229.00
1025316.00 540.00 240.00
1026980.00 539.00 216.00
1028644.00 534.00 193.00
1030316.00 534.00 204.00
1031980.00 542.00 211.00
1033644.00 539.00 214.00
1035316.00 537.00 184.00
1036980.00 539.00 220.00
1038652.00 537.00 190.00
1040316.00 537.00 191.00
1041980.00 536.00 192.00
1043652.00 534.00 176.00
1045316.00 537.00 182.00
1046980.00 535.00 182.00
1048652.00 531.00 166.00
1050316.00 536.00 170.00
1051988.00 535.00 192.00
1053652.00 535.00 193.00
1055316.00 533.00 148.00
1056988.00 534.00 168.00
1058652.00 540.00 211.00
1060316.00 532.00 165.00
1061988.00 531.00 146.00
1063652.00 534.00 167.00
1065324.00 531.00 187.00
1066988.00 535.00 181.00
1068652.00 533.00 147.00
1070324.00 535.00 157.00
1071988.00 533.00 143.00
1073656.00 530.00 125.00
1075324.00 530.00 150.00
1076988.00 534.00 151.00
1078660.00 535.00 166.00
1080332.00 537.00 196.00
1081996.00 532.00 167.00
1083668.00 527.00 135.00
1085332.00 530.00 141.00
1086996.00 533.00 145.00
1088668.00 537.00 120.00
1090332.00 524.00 137.00
1092004.00 533.00 160.00
1093672.00 526.00 129.00
1095340.00 529.00 136.00
1097012.00 536.00 147.00
1098676.00 531.00 152.00
1100340.00 534.00 200.00
1102012.00 523.00 142.00
1103676.00 531.00 157.00
1105344.00 528.00 134.00
1107012.00 527.00 127.00
1108676.00 529.00 127.00
1110348.00 531.00 143.00
1112016.00 527.00 146.00
1113676.00 534.00 162.00
1115348.00 536.00 180.00
1117016.00 534.00 125.00
1118676.00 527.00 145.00
1120348.00 531.00 124.00
1122012.00 528.00 110.00
1123684.00 522.00 96.00
1125308.00 524.00 117.00
1126972.00 526.00 117.00
1128644.00 530.00 115.00
1130308.00 528.00 114.00
1131972.00 525.00 122.00
1133644.00 529.00 127.00
1135308.00 526.00 114.00
1136980.00 528.00 122.00
1138644.00 526.00 109.00
1140308.00 528.00 122.00
1141980.00 525.00 111.00
1143644.00 527.00 122.00
1145308.00 527.00 122.00
1146980.00 528.00 118.00
1148644.00 526.00 121.00
1150316.00 532.00 121.00
1151984.00 526.00 100.00
1153648.00 530.00 121.00
1155316.00 525.00 93.00
1156936.00 528.00 113.00
1158604.00 526.00 106.00
1160276.00 524.00 110.00
1161940.00 526.00 102.00
1163612.00 529.00 103.00
1165276.00 525.00 96.00
1166900.00 524.00 100.00
1168572.00 527.00 102.00
1170236.00 520.00 85.00
1171860.00 520.00 99.00
1173484.00 516.00 74.00
1175108.00 523.00 97.00
1176736.00 523.00 97.00
1178364.00 525.00 95.00
1179992.00 525.00 100.00
1181664.00 518.00 81.00
1183284.00 519.00 94.00
1184912.00 524.00 109.00
1186580.00 526.00 116.00
1188252.00 526.00 126.00
1189924.00 519.00 90.00
1191548.00 527.00 149.00
1193220.00 528.00 125.00
1194884.00 531.00 109.00
1196548.00 528.00 115.00
1198220.00 527.00 109.00
1199884.00 520.00 100.00
1201556.00 523.00 107.00
1203228.00 524.00 89.00
1204848.00 522.00 89.00
1206480.00 519.00 100.00
1208140.00 520.00 95.00
1209764.00 525.00 112.00
1211436.00 525.00 84.00
1213060.00 532.00 138.00
1214732.00 528.00 124.00
1216396.00 521.00 114.00
1218060.00 523.00 99.00
1219688.00 529.00 106.00
1221356.00 517.00 48.00
1222984.00 526.00 77.00
1224612.00 520.00 86.00
1226236.00 523.00 91.00
1227864.00 520.00 100.00
1229536.00 528.00 116.00
1231204.00 530.00 135.00
1232868.00 523.00 114.00
1234532.00 524.00 114.00
1236204.00 513.00 68.00
1237824.00 525.00 102.00
1239492.00 524.00 77.00
1241120.00 522.00 80.00
1242744.00 523.00 90.00
1244376.00 522.00 100.00
1246044.00 525.00 116.00
1247708.00 527.00 113.00
1249380.00 519.00 105.00
1251044.00 526.00 99.00
1252672.00 525.00 86.00
1254300.00 518.00 1.00
1255880.00 521.00 76.00
1257512.00 522.00 100.00
1259184.00 526.00 96.00
1260808.00 528.00 143.00
1262476.00 524.00 105.00
1264140.00 523.00 94.00
1265768.00 523.00 77.00
1267396.00 520.00 80.00
1269024.00 519.00 92.00
1270652.00 526.00 80.00
1272276.00 525.00 120.00
1273948.00 524.00 103.00
1275612.00 518.00 85.00
1277240.00 524.00 72.00
1278868.00 521.00 77.00
1280492.00 520.00 90.00
1282120.00 518.00 80.00
1283736.00 532.00 95.00
1285368.00 527.00 96.00
1286984.00 523.00 87.00
1288608.00 522.00 14.00
1290232.00 514.00 57.00
1291860.00 520.00 112.00
1293532.00 525.00 112.00
1295196.00 522.00 103.00
1296860.00 519.00 81.00
1298488.00 520.00 70.00
1300104.00 519.00 86.00
1301736.00 520.00 66.00
1303364.00 527.00 131.00
1305028.00 526.00 93.00
1306656.00 526.00 90.00
1308280.00 520.00 72.00
1309912.00 519.00 77.00
1311540.00 519.00 96.00
1313160.00 506.00 0.00
1314728.00 528.00 95.00
1316344.00 525.00 77.00
1317976.00 521.00 78.00
1319596.00 523.00 84.00
1321224.00 521.00 80.00
1322848.00 525.00 120.00
1324516.00 525.00 101.00
1326188.00 523.00 87.00
1327808.00 518.00 67.00
1329440.00 522.00 38.00
1331064.00 512.00 32.00
1332692.00 521.00 80.00
1334320.00 525.00 101.00
1335980.00 520.00 1.00
1337564.00 514.00 0.00
1339128.00 505.00 4.00
1340708.00 518.00 82.00
1342332.00 524.00 107.00
1343996.00 526.00 114.00
1345668.00 522.00 99.00
1347288.00 519.00 80.00
1348920.00 522.00 66.00
1350536.00 520.00 85.00
1352160.00 520.00 84.00
1353792.00 525.00 143.00
1355452.00 526.00 92.00
1357080.00 519.00 96.00
1358704.00 516.00 59.00
1360328.00 522.00 95.00
1361960.00 525.00 116.00
1363620.00 520.00 88.00
1365248.00 519.00 52.00
1366864.00 514.00 46.00
1368488.00 521.00 81.00
1370120.00 527.00 107.00
1371780.00 516.00 71.00
1373408.00 521.00 81.00
1375032.00 513.00 24.00
1376660.00 522.00 68.00
1378280.00 519.00 105.00
1379948.00 517.00 65.00
1381576.00 521.00 91.00
1383204.00 508.00 35.00
1384824.00 518.00 62.00
1386448.00 518.00 66.00
1388072.00 509.00 26.00
1389704.00 521.00 88.00
1391332.00 518.00 55.00
1392960.00 515.00 68.00
1394584.00 520.00 94.00
1396208.00 518.00 82.00
1397840.00 521.00 91.00
1399456.00 516.00 56.00
1401088.00 520.00 66.00
1402716.00 525.00 91.00
1404340.00 507.00 23.00
1405968.00 521.00 89.00
1407596.00 522.00 71.00
1409224.00 519.00 65.00
1410848.00 515.00 72.00
1412476.00 507.00 14.00
1414100.00 520.00 87.00
1415720.00 506.00 24.00
1417352.00 519.00 68.00
1418972.00 526.00 101.00
1420644.00 519.00 83.00
1422268.00 521.00 85.00
1423888.00 507.00 10.00
1425520.00 518.00 70.00
1427148.00 525.00 106.00
1428820.00 508.00 28.00
1430440.00 523.00 82.00
1432068.00 517.00 69.00
1433696.00 520.00 104.00
1435364.00 525.00 132.00
1437036.00 521.00 79.00
1438660.00 517.00 71.00
1440284.00 518.00 66.00
1441912.00 512.00 64.00
1443532.00 524.00 94.00
1445160.00 523.00 71.00
1446776.00 521.00 64.00
1448400.00 520.00 89.00
1450032.00 514.00 76.00
1451652.00 523.00 88.00
1453280.00 520.00 63.00
1454904.00 511.00 34.00
1456528.00 525.00 100.00
1458204.00 524.00 94.00
1459828.00 524.00 79.00
1461456.00 519.00 0.00
1463024.00 517.00 68.00
1464648.00 523.00 109.00
1466316.00 523.00 79.00
1467940.00 519.00 63.00
1469568.00 508.00 20.00
1471196.00 519.00 16.00
1472828.00 526.00 87.00
1474448.00 520.00 80.00
1476076.00 517.00 67.00
1477704.00 513.00 64.00
1479332.00 514.00 69.00
1480960.00 524.00 90.00
1482584.00 519.00 65.00
1484208.00 515.00 63.00
1485840.00 514.00 65.00
1487464.00 522.00 80.00
1489096.00 521.00 83.00
1490712.00 518.00 66.00
1492344.00 515.00 69.00
1493972.00 524.00 104.00
1495636.00 523.00 92.00
1497264.00 519.00 72.00
1498892.00 517.00 74.00
1500520.00 519.00 98.00
1502148.00 527.00 119.00
1503816.00 521.00 74.00
1505440.00 522.00 71.00
1507064.00 518.00 79.00
1508696.00 517.00 36.00
1510324.00 525.00 80.00
1511948.00 520.00 82.00
1513576.00 519.00 69.00
1515204.00 521.00 70.00
1516832.00 521.00 48.00
1518456.00 525.00 80.00
1520084.00 521.00 75.00
1521712.00 523.00 65.00
1523340.00 522.00 80.00
1524968.00 519.00 48.00
1526592.00 530.00 127.00
1528260.00 523.00 90.00
1529888.00 520.00 75.00
1531516.00 521.00 68.00
1533144.00 522.00 0.00
1534712.00 524.00 112.00
1536392.00 526.00 96.00
1538008.00 519.00 76.00
1539632.00 521.00 75.00
1541264.00 514.00 72.00
1542892.00 521.00 108.00
1544564.00 522.00 90.00
1546188.00 523.00 82.00
1547812.00 519.00 57.00
1549440.00 506.00 37.00
1551064.00 524.00 110.00
1552740.00 525.00 107.00
1554404.00 518.00 82.00
1556028.00 521.00 75.00
1557656.00 513.00 26.00
1559284.00 526.00 114.00
1560956.00 524.00 94.00
1562580.00 524.00 84.00
1564200.00 523.00 70.00
1565832.00 519.00 63.00
1567460.00 516.00 78.00
1569088.00 520.00 94.00
1570712.00 521.00 82.00
1572340.00 518.00 38.00
1573968.00 522.00 73.00
1575596.00 522.00 89.00
1577224.00 522.00 92.00
1578852.00 524.00 85.00
1580476.00 523.00 76.00
1582104.00 520.00 14.00
1583732.00 523.00 96.00
1585360.00 520.00 97.00
1586988.00 525.00 84.00
1588612.00 519.00 72.00
1590236.00 521.00 28.00
1591860.00 519.00 88.00
1593488.00 519.00 90.00
1595116.00 522.00 81.00
1596744.00 517.00 65.00
1598372.00 506.00 39.00
1599996.00 527.00 108.00
1601668.00 520.00 75.00
1603288.00 519.00 42.00
1604920.00 521.00 74.00
1606536.00 508.00 45.00
1608160.00 525.00 86.00
1609792.00 510.00 0.00
1611352.00 517.00 63.00
1612976.00 523.00 80.00
1614600.00 512.00 8.00
1616188.00 522.00 85.00
1617808.00 521.00 62.00
1619436.00 516.00 62.00
1621064.00 519.00 88.00
1622692.00 533.00 0.00
1624264.00 522.00 86.00
1625884.00 521.00 70.00
1627512.00 517.00 72.00
1629140.00 524.00 106.00
1630804.00 523.00 96.00
1632432.00 520.00 71.00
1634060.00 515.00 60.00
1635688.00 523.00 64.00
1637316.00 530.00 89.00
1638940.00 522.00 71.00
1640568.00 515.00 59.00
1642184.00 519.00 90.00
1643816.00 520.00 90.00
1645432.00 529.00 87.00
1647056.00 516.00 58.00
1648688.00 522.00 68.00
1650304.00 524.00 114.00
1651980.00 520.00 74.00
1653600.00 512.00 41.00
