
Start

time_(μs) raw_current raw_low_voltage
140408 508 1023
141260 508 1023
142116 508 1023
142972 508 1023
143836 508 1023
144692 508 1023
145544 509 1023
146396 508 1023
147252 507 1023
148108 508 1023
148968 508 1023
149824 508 1023
150680 508 1023
151532 508 1023
152388 507 1023
153244 508 1023
154108 508 1023
154960 508 1023
155816 508 1023
156668 508 1023
157524 507 1023
158380 508 1023
159244 507 1023
160108 508 1023
160960 508 1023
161816 508 1023
162668 508 1023
163524 508 1023
164384 507 1023
165240 508 1023
166096 509 1023
166952 508 1023
167804 508 1023
168660 508 1023
169520 508 1023
170376 508 1023
171232 508 1023
172088 508 1023
172940 508 1023
173796 508 1023
174656 508 1023
175512 508 1023
176372 508 1023
177224 509 1023
178076 508 1023
178932 508 1023
179796 508 1023
180648 507 1023
181504 508 1023
182364 508 1023
183212 507 1023
184068 510 1023
184928 508 1023
185784 508 1023
186640 508 1023
187496 508 1023
188348 508 1023
189204 508 1023
190064 508 1023
190924 508 1023
191780 508 1023
192636 508 1023
193484 508 1023
194340 507 1023
195196 508 1023
196060 508 1023
196912 508 1023
197772 507 1023
198620 508 1023
199476 508 1023
200332 508 1023
201192 508 1023
202052 508 1023
202908 508 1023
203756 508 1023
204612 508 1023
205468 507 1023
206328 508 1023
207184 508 1023
208040 509 1023
208892 508 1023
209740 508 1023
210588 508 1023
211448 509 1023
212304 508 1023
213160 509 1023
214012 507 1023
214868 507 1023
215724 508 1023
216584 508 1023
217440 508 1023
218300 508 1023
219152 507 1023
220004 508 1023
220860 508 1023
221720 508 1023
222580 508 1023
223436 508 1023
224292 509 1023
225140 508 1023
225996 508 1023
226856 508 1023
227712 508 1023
228572 508 1023
229424 509 1023
230276 507 1023
231132 508 1023
231996 508 1023
232852 508 1023
233708 507 1023
234560 508 1023
235412 508 1023
236268 508 1023
237132 508 1023
237988 507 1023
238844 508 1023
239700 507 1023
240548 508 1023
241404 509 1023
242264 508 1023
243124 508 1023
243980 508 1023
244844 508 1023
245692 508 1023
246548 508 1023
247408 507 1023
248264 508 1023
249120 508 1023
249976 508 1023
250828 508 1023
251684 508 1023
252540 508 1023
253404 508 1023
254260 508 1023
255116 508 1023
255964 508 1023
256820 508 1023
257676 508 1023
258528 508 1023
259384 508 1023
260240 507 1023
261092 508 1023
261948 508 1023
262804 508 1023
263664 508 1023
264524 507 1023
265376 508 1023
266228 508 1023
267084 508 1023
267940 508 1023
268800 508 1023
269656 508 1023
270512 508 1023
271372 508 1023
272220 508 1023
273076 507 1023
273940 508 1023
274792 508 1023
275652 507 1023
276508 508 1023
277356 508 1023
278212 507 1023
279076 508 1023
279932 508 1023
280788 508 1023
281652 508 1023
282500 509 1023
283356 508 1023
284220 508 1023
285072 508 1023
285932 508 1023
286788 508 1023
287636 508 1023
288492 508 1023
289352 508 1023
290208 508 1023
291064 508 1023
291924 508 1023
292772 508 1023
293628 508 1023
294492 508 1023
295344 508 1023
296204 508 1023
297060 508 1023
297908 508 1023
298764 509 1023
299628 508 1023
300484 508 1023
301340 508 1023
302196 508 1023
303052 508 1023
303908 508 1023
304764 508 1023
305628 508 1023
306484 508 1023
307340 508 1023
308196 508 1023
309052 508 1023
309908 508 1023
310772 508 1023
311628 508 1023
312484 508 1023
313332 508 1023
314188 508 1023
315044 508 1023
315908 508 1023
316764 508 1023
317628 508 1023
318492 508 1023
319340 508 1023
320196 508 1023
321056 508 1023
321912 508 1023
322772 508 1023
323624 508 1023
324476 508 1023
325332 508 1023
326196 508 1023
327052 508 1023
327908 508 1023
328760 508 1023
329612 508 1023
330468 507 1023
331320 508 1023
332176 508 1023
333032 508 1023
333888 508 1023
334740 508 1023
335596 509 1023
336460 508 1023
337312 508 1023
338168 508 1023
339024 509 1023
339876 509 1023
340732 508 1023
341592 508 1023
342452 508 1023
343304 509 1023
344164 508 1023
345012 508 1023
345868 508 1023
346728 508 1023
347588 508 1023
348444 508 1023
349296 508 1023
350148 508 1023
351004 508 1023
351868 508 1023
352724 508 1023
353584 508 1023
354444 508 1023
355292 507 1023
356148 508 1023
357004 507 1023
357868 508 1023
358724 508 1023
359576 508 1023
360428 508 1023
361284 508 1023
362140 509 1023
363004 508 1023
363860 508 1023
364712 508 1023
365564 508 1023
366420 508 1023
367276 508 1023
368140 508 1023
369004 508 1023
369856 508 1023
370712 508 1023
371564 508 1023
372420 508 1023
373284 508 1023
374140 508 1023
374996 508 1023
375852 508 1023
376700 509 1023
377556 508 1023
378420 508 1023
379284 508 1023
380140 508 1023
380996 508 1023
381852 508 1023
382708 508 1023
383572 508 1023
384436 508 1023
385296 508 1023
386152 508 1023
387004 508 1023
387860 508 1023
388724 508 1023
389580 508 1023
390436 508 1023
391288 508 1023
392140 508 1023
392996 508 1023
393852 508 1023
394716 508 1023
395572 509 1023
396436 508 1023
397284 507 1023
398140 508 1023
398996 508 1023
399860 508 1023
400724 508 1023
401576 508 1023
402428 508 1023
403284 508 1023
404140 508 1023
405004 508 1023
405860 508 1023
406716 508 1023
407572 508 1023
408428 508 1023
409284 508 1023
410148 508 1023
411000 508 1023
411856 508 1023
412712 508 1023
413564 509 1023
414420 508 1023
415280 508 1023
416136 508 1023
416992 508 1023
417848 509 1023
418700 508 1023
419556 508 1023
420420 508 1023
421272 508 1023
422128 508 1023
422988 508 1023
423836 508 1023
424692 508 1023
425552 508 1023
426412 508 1023
427264 508 1023
428120 508 1023
428972 509 1023
429828 507 1023
430692 508 1023
431548 508 1023
432404 507 1023
433256 508 1023
434108 508 1023
434964 508 1023
435828 508 1023
436684 508 1023
437536 508 1023
438396 508 1023
439244 508 1023
440100 508 1023
440956 508 1023
441820 508 1023
442672 508 1023
443532 508 1023
444380 508 1023
445236 508 1023
446092 508 1023
446956 507 1023
447812 507 1023
448676 508 1023
449532 508 1023
450388 508 1023
451244 508 1023
452104 508 1023
452960 509 1023
453816 508 1023
454676 508 1023
455524 508 1023
456380 507 1023
457244 508 1023
458100 508 1023
458956 507 1023
459812 508 1023
460660 508 1023
461516 508 1023
462380 508 1023
463236 508 1023
464092 508 1023
464944 508 1023
465796 508 1023
466652 508 1023
467516 508 1023
468372 508 1023
469228 508 1023
470084 508 1023
470932 508 1023
471788 508 1023
472652 508 1023
473508 508 1023
474364 508 1023
475228 508 1023
476076 507 1023
476932 507 1023
477796 508 1023
478652 508 1023
479508 508 1023
480372 507 1023
481228 507 1023
482084 508 1023
482940 508 1023
483804 508 1023
484660 508 1023
485516 508 1023
486364 508 1023
487220 507 1023
488076 508 1023
488936 508 1023
489796 508 1023
490652 508 1023
491500 508 1023
492356 508 1023
493212 508 1023
494072 508 1023
494932 508 1023
495788 508 1023
496636 508 1023
497492 508 1023
498348 508 1023
499212 508 1023
500064 507 1023
500924 508 1023
501780 508 1023
502628 508 1023
503484 508 1023
504348 508 1023
505204 508 1023
506060 508 1023
506916 508 1023
507764 508 1023
508620 508 1023
509484 507 1023
510348 508 1023
511204 508 1023
512068 508 1023
512924 508 1023
513772 507 1023
514624 508 1023
515480 508 1023
516336 509 1023
517192 508 1023
518044 508 1023
518900 508 1023
519760 508 1023
520616 508 1023
521476 508 1023
522332 508 1023
523180 508 1023
524036 508 1023
524896 508 1023
525752 508 1023
526612 508 1023
527468 508 1023
528316 508 1023
529172 508 1023
530036 507 1023
530892 508 1023
531748 508 1023
532604 508 1023
533452 508 1023
534308 508 1023
535164 508 1023
536028 508 1023
536880 507 1023
537740 508 1023
538588 508 1023
539444 508 1023
540300 509 1023
541164 508 1023
542020 508 1023
542876 508 1023
543724 508 1023
544580 508 1023
545436 508 1023
546300 508 1023
547156 507 1023
548012 507 1023
548872 508 1023
549724 508 1023
550580 508 1023
551444 508 1023
552300 507 1023
553156 508 1023
554020 507 1023
554868 508 1023
555724 508 1023
556588 508 1023
557444 508 1023
558308 508 1023
559164 508 1023
560020 508 1023
560876 508 1023
561740 508 1023
562596 508 1023
563460 508 1023
564312 507 1023
565164 508 1023
566020 508 1023
566884 508 1023
567740 508 1023
568596 508 1023
569452 508 1023
570300 508 1023
571156 508 1023
572020 508 1023
572884 507 1023
573748 508 1023
574604 508 1023
575452 508 1023
576308 508 1023
577164 508 1023
578028 508 1023
578884 508 1023
579736 508 1023
580588 507 1023
581444 508 1023
582300 508 1023
583164 508 1023
584028 508 1023
584880 508 1023
585740 508 1023
586588 508 1023
587444 508 1023
588308 508 1023
589164 508 1023
590028 508 1023
590884 508 1023
591740 507 1023
592596 508 1023
593460 508 1023
594324 508 1023
595188 508 1023
596044 509 1023
596900 508 1023
597756 508 1023
598620 507 1023
599484 508 1023
600348 508 1023
601212 508 1023
602060 508 1023
602916 508 1023
603772 508 1023
604636 508 1023
605500 508 1023
606364 507 1023
607220 509 1023
608076 508 1023
608932 508 1023
609796 508 1023
610660 508 1023
611516 508 1023
612380 508 1023
613236 508 1023
614092 508 1023
614956 508 1023
615820 508 1023
616676 508 1023
617532 508 1023
618380 508 1023
619244 508 1023
620108 508 1023
620964 508 1023
621816 508 1023
622676 508 1023
623524 507 1023
624380 507 1023
625244 509 1023
626100 508 1023
626956 508 1023
627812 508 1023
628668 508 1023
629524 508 1023
630388 508 1023
631252 508 1023
632116 508 1023
632980 507 1023
633836 507 1023
634692 508 1023
635548 508 1023
636412 507 1023
637276 508 1023
638140 508 1023
639004 508 1023
639860 507 1023
640720 508 1023
641576 508 1023
642436 508 1023
643292 508 1023
644144 508 1023
644996 507 1023
645852 508 1023
646716 508 1023
647572 507 1023
648428 508 1023
649280 508 1023
650132 508 1023
650988 508 1023
651852 508 1023
652708 508 1023
653564 508 1023
654428 508 1023
655276 508 1023
656132 508 1023
656992 508 1023
657848 508 1023
658704 508 1023
659560 507 1023
660412 507 1023
661268 508 1023
662128 508 1023
662984 508 1023
663844 507 1023
664700 508 1023
665548 508 1023
666404 508 1023
667260 508 1023
668120 508 1023
668980 508 1023
669832 507 1023
670684 508 1023
671540 508 1023
672396 507 1023
673256 509 1023
674116 508 1023
674972 508 1023
675820 508 1023
676676 507 1023
677532 507 1023
678396 508 1023
679252 508 1023
680116 507 1023
680968 508 1023
681820 507 1023
682676 508 1023
683540 508 1023
684396 508 1023
685252 508 1023
686108 508 1023
686956 507 1023
687812 509 1023
688676 508 1023
689528 508 1023
690388 508 1023
691244 508 1023
692100 508 1023
692956 507 1023
693820 508 1023
694676 508 1023
695532 508 1023
696388 508 1023
697244 508 1023
698100 508 1023
698964 508 1023
699820 508 1023
700676 508 1023
701532 508 1023
702388 508 1023
703244 508 1023
704108 509 1023
704968 508 1023
705824 508 1023
706684 508 1023
707532 507 1023
708388 508 1023
709244 508 1023
710108 508 1023
710964 508 1023
711828 508 1023
712684 508 1023
713540 508 1023
714396 507 1023
715260 508 1023
716124 508 1023
716988 507 1023
717848 507 1023
718700 508 1023
719556 508 1023
720420 508 1023
721280 508 1023
722136 508 1023
722996 508 1023
723844 508 1023
724700 508 1023
725564 507 1023
726420 507 1023
727284 508 1023
728140 508 1023
728988 508 1023
729844 507 1023
730704 508 1023
731564 508 1023
732428 508 1023
733292 508 1023
734140 508 1023
734996 508 1023
735860 508 1023
736724 508 1023
737588 508 1023
738444 508 1023
739292 508 1023
740148 508 1023
741004 508 1023
741868 508 1023
742724 508 1023
743584 507 1023
744436 508 1023
745292 508 1023
746148 508 1023
747012 507 1023
747876 508 1023
748740 508 1023
749596 508 1023
750452 508 1023
751308 508 1023
752172 508 1023
753036 507 1023
753892 508 1023
754756 508 1023
755612 508 1023
756468 508 1023
757332 508 1023
758196 508 1023
759060 508 1023
759924 509 1023
760780 508 1023
761636 508 1023
762492 508 1023
763356 508 1023
764220 508 1023
765084 508 1023
765940 508 1023
766796 508 1023
767652 508 1023
768516 508 1023
769376 507 1023
770236 508 1023
771092 508 1023
771940 508 1023
772796 508 1023
773660 508 1023
774524 508 1023
775380 508 1023
776236 507 1023
777092 508 1023
777948 508 1023
778812 508 1023
779676 508 1023
780532 508 1023
781388 508 1023
782244 508 1023
783100 508 1023
783964 508 1023
784828 508 1023
785692 509 1023
786548 508 1023
787396 508 1023
788252 508 1023
789116 508 1023
789980 508 1023
790844 508 1023
791708 508 1023
792564 507 1023
793420 507 1023
794280 508 1023
795140 508 1023
795996 508 1023
796860 508 1023
797724 508 1023
798572 508 1023
799428 508 1023
800292 508 1023
801152 508 1023
802012 508 1023
802868 508 1023
803716 508 1023
804572 509 1023
805436 508 1023
806292 508 1023
807156 508 1023
808020 508 1023
808876 508 1023
809732 508 1023
810596 509 1023
811452 508 1023
812316 508 1023
813180 508 1023
814036 508 1023
814892 508 1023
815748 507 1023
816612 508 1023
817476 508 1023
818340 508 1023
819196 507 1023
820064 507 1023
820916 508 1023
821776 508 1023
822632 508 1023
823488 508 1023
824344 508 1023
825196 508 1023
826052 508 1023
826912 508 1023
827768 508 1023
828628 508 1023
829484 508 1023
830332 508 1023
831188 509 1023
832052 507 1023
832912 508 1023
833768 508 1023
834624 508 1023
835476 508 1023
836332 507 1023
837196 508 1023
838052 508 1023
838908 508 1023
839764 508 1023
840612 508 1023
841468 508 1023
842328 508 1023
843184 508 1023
844044 508 1023
844900 508 1023
845748 508 1023
846604 508 1023
847464 508 1023
848324 509 1023
849176 508 1023
850036 508 1023
850884 508 1023
851740 508 1023
852604 508 1023
853460 507 1023
854316 508 1023
855172 508 1023
856028 508 1023
856884 508 1023
857740 508 1023
858604 508 1023
859460 508 1023
860316 508 1023
861172 508 1023
862028 508 1023
862884 508 1023
863744 508 1023
864604 507 1023
865468 508 1023
866320 508 1023
867172 508 1023
868028 508 1023
868892 508 1023
869748 508 1023
870604 508 1023
871464 508 1023
872316 508 1023
873172 507 1023
874036 508 1023
874892 508 1023
875748 508 1023
876604 508 1023
877452 508 1023
878308 507 1023
879172 508 1023
880036 507 1023
880896 508 1023
881752 508 1023
882604 508 1023
883460 508 1023
884320 509 1023
885180 508 1023
886036 508 1023
886892 508 1023
887740 508 1023
888596 508 1023
889460 508 1023
890316 508 1023
891180 508 1023
892044 508 1023
892900 507 1023
893756 508 1023
894612 508 1023
895476 508 1023
896340 509 1023
897200 507 1023
898060 508 1023
898908 508 1023
899764 508 1023
900628 508 1023
901484 508 1023
902344 508 1023
903204 508 1023
904060 508 1023
904916 508 1023
905780 508 1023
906636 508 1023
907492 508 1023
908348 508 1023
909204 508 1023
910060 507 1023
910924 509 1023
911788 508 1023
912652 507 1023
913516 508 1023
914364 508 1023
915220 508 1023
916084 508 1023
916940 508 1023
917796 508 1023
918652 508 1023
919508 508 1023
920364 508 1023
921220 508 1023
922084 508 1023
922944 508 1023
923804 508 1023
924652 508 1023
925508 508 1023
926364 508 1023
927228 508 1023
928092 507 1023
928944 508 1023
929804 508 1023
930652 508 1023
931508 508 1023
932372 508 1023
933236 508 1023
934100 508 1023
934956 508 1023
935812 508 1023
936668 508 1023
937532 508 1023
938388 508 1023
939252 508 1023
940116 508 1023
940972 508 1023
941828 508 1023
942692 508 1023
943556 508 1023
944420 508 1023
945284 508 1023
946132 508 1023
946988 507 1023
947844 508 1023
948708 508 1023
949564 508 1023
950428 508 1023
951284 508 1023
952140 507 1023
952996 508 1023
953860 508 1023
954724 508 1023
955588 508 1023
956452 508 1023
957308 507 1023
958164 508 1023
959028 508 1023
959892 508 1023
960756 508 1023
961620 508 1023
962468 508 1023
963324 508 1023
964188 508 1023
965044 508 1023
965900 508 1023
966756 507 1023
967612 508 1023
968468 508 1023
969332 508 1023
970188 508 1023
971052 508 1023
971916 508 1023
972776 508 1023
973632 508 1023
974484 508 1023
975348 508 1023
976204 508 1023
977068 508 1023
977916 508 1023
978772 508 1023
979628 508 1023
980492 507 1023
981356 508 1023
982212 508 1023
983076 508 1023
983932 508 1023
984788 508 1023
985652 509 1023
986504 508 1023
987364 508 1023
988220 508 1023
989068 508 1023
989924 508 1023
990788 508 1023
991644 508 1023
992508 508 1023
993372 507 1023
994220 508 1023
995076 508 1023
995940 508 1023
996804 508 1023
997660 508 1023
998516 508 1023
999372 508 1023
1000228 508 1023
1001132 509 151
1001996 511 251
1002852 513 244
1003708 516 241
1004560 519 241
1005412 522 239
1006268 524 231
1007132 526 228
1007988 529 224
1008844 531 223
1009704 531 217
1010556 531 214
1011412 532 213
1012276 532 212
1013132 531 210
1013988 530 212
1014844 531 203
1015700 530 194
1016556 530 197
1017420 530 200
1018284 531 207
1019148 529 190
1020004 529 179
1020860 528 181
1021716 528 174
1022580 528 180
1023444 527 170
1024308 527 178
1025168 527 192
1026020 527 171
1026868 526 162
1027716 526 190
1028568 526 184
1029424 526 163
1030280 526 166
1031132 527 192
1031988 526 159
1032844 525 162
1033704 525 172
1034560 526 158
1035416 524 163
1036268 526 190
1037124 525 155
1037980 524 166
1038840 525 173
1039696 524 144
1040552 523 170
1041404 524 151
1042260 523 141
1043116 520 137
1043980 522 138
1044836 522 159
1045688 523 142
1046544 519 105
1047396 519 144
1048252 521 121
1049112 521 160
1049972 523 139
1050824 521 138
1051680 522 147
1052532 522 129
1053388 522 116
1054252 521 122
1055108 520 116
1055964 521 118
1056820 521 150
1057668 521 127
1058524 521 138
1059388 520 106
1060240 515 106
1061096 518 125
1061956 519 124
1062804 519 127
1063660 519 119
1064524 521 129
1065376 520 115
1066232 519 130
1067092 520 115
1067940 521 119
1068796 520 108
1069660 519 130
1070516 519 112
1071372 521 121
1072228 520 108
1073076 520 133
1073932 520 112
1074796 521 122
1075652 519 110
1076504 520 115
1077360 519 126
1078212 520 114
1079068 519 56
1079888 518 0
1080660 516 124
1081520 519 98
1082328 518 108
1083180 518 101
1084036 519 146
1084900 520 98
1085712 519 124
1086572 518 105
1087420 519 112
1088276 519 115
1089136 518 107
1089992 518 130
1090852 518 99
1091664 518 117
1092516 519 96
1093328 519 106
1094188 519 97
1095000 518 112
1095860 518 114
1096716 519 102
1097564 518 91
1098376 518 42
1099192 517 137
1100052 517 92
1100872 517 102
1101724 517 106
1102580 518 96
1103400 517 88
1104216 518 96
1105032 519 142
1105884 518 99
1106696 518 110
1107556 518 108
1108412 518 94
1109224 517 108
1110084 518 91
1110888 519 102
1111740 518 98
1112560 518 102
1113420 518 122
1114276 517 90
1115088 517 108
1115940 517 95
1116756 518 94
1117568 517 60
1118384 517 88
1119196 518 135
1120048 518 93
1120856 518 105
1121716 517 110
1122572 518 90
1123384 516 101
1124236 517 92
1125056 518 95
1125872 517 35
1126688 516 60
1127504 516 130
1128356 516 83
1129168 518 98
1129984 516 109
1130844 517 81
1131656 518 108
1132508 515 51
1133320 516 91
1134136 516 73
1134952 514 60
1135768 516 95
1136576 516 82
1137384 517 94
1138200 517 107
1139060 517 85
1139872 514 83
1140680 513 20
1141488 514 86
1142304 516 26
1143120 515 72
1143936 517 96
1144748 517 82
1145552 516 87
1146368 516 112
1147228 516 69
1148048 515 97
1148856 514 57
1149664 516 88
1150480 516 69
1151296 516 77
1152112 517 94
1152920 517 89
1153728 517 93
1154544 517 113
1155404 517 73
1156216 517 105
1157068 515 78
1157880 517 84
1158696 516 101
1159556 516 75
1160368 517 96
1161176 516 70
1161984 517 85
1162800 517 127
1163660 517 83
1164472 516 91
1165280 516 102
1166132 516 79
1166944 516 87
1167760 516 88
1168576 517 86
1169384 516 71
1170192 516 82
1171008 517 97
1171824 517 97
1172640 516 89
1173448 517 121
1174300 516 82
1175120 516 91
1175936 516 110
1176796 517 73
1177616 517 104
1178468 517 97
1179280 517 81
1180096 516 99
1180912 516 42
1181728 515 90
1182536 516 50
1183344 516 73
1184160 517 90
1184976 517 76
1185784 516 90
1186592 517 111
1187452 517 84
1188272 516 95
1189088 515 80
1189904 515 79
1190716 514 61
1191520 515 82
1192336 516 89
1193152 516 55
1193960 516 78
1194768 517 96
1195584 517 91
1196400 517 91
1197216 516 115
1198068 517 79
1198884 517 97
1199696 516 106
1200556 516 70
1201376 516 105
1202236 516 98
1203044 517 80
1203848 516 97
1204664 517 69
1205480 516 87
1206296 516 67
1207104 516 63
1207912 517 92
1208728 516 87
1209544 517 86
1210352 517 118
1211204 516 78
1212016 519 90
1212832 514 88
1213648 515 76
1214456 515 89
1215264 515 86
1216080 517 81
1216896 516 105
1217756 516 82
1218568 517 90
1219376 516 77
1220184 516 73
1221000 516 93
1221816 516 84
1222624 514 41
1223432 514 119
1224292 516 74
1225112 515 86
1225928 514 97
1226736 516 3
1227504 513 90
1228320 512 27
1229136 514 82
1229952 514 79
1230760 516 73
1231568 517 92
1232384 516 63
1233200 516 82
1234016 517 127
1234868 516 81
1235680 517 91
1236496 516 118
1237356 517 69
1238168 517 109
1239020 515 105
1239876 516 65
1240688 516 99
1241504 513 40
1242320 515 82
1243128 513 69
1243936 514 0
1244708 514 94
1245528 515 94
1246344 516 7
1247112 514 115
1247964 515 70
1248784 515 87
1249600 514 73
1250416 515 5
1251180 511 69
1251996 512 23
1252808 513 88
1253624 516 24
1254440 515 77
1255248 517 88
1256056 516 83
1256872 518 92
1257688 516 103
1258548 517 74
1259352 516 104
1260204 517 95
1261024 517 83
1261840 516 95
1262656 517 80
1263464 517 93
1264276 516 17
1265088 516 75
1265904 516 88
1266720 516 64
1267532 516 95
1268336 516 112
1269196 517 79
1270016 515 88
1270832 516 97
1271640 517 90
1272452 515 74
1273264 516 75
1274080 517 97
1274896 515 7
1275664 516 72
1276480 514 123
1277340 516 81
1278160 517 93
1278972 516 115
1279824 516 78
1280636 516 98
1281456 517 97
1282268 517 85
1283084 516 104
1283940 516 82
1284752 517 93
1285568 517 85
1286384 514 58
1287200 517 94
1288008 516 88
1288816 518 88
1289632 516 120
1290488 516 0
1291252 516 99
1292064 513 80
1292880 515 71
1293692 515 91
1294512 515 83
1295320 517 84
1296128 517 69
1296944 516 80
1297760 518 97
1298576 516 93
1299384 517 86
1300192 516 117
1301052 516 78
1301864 517 90
1302680 516 109
1303532 516 75
1304344 516 98
1305160 516 99
1305976 517 79
1306792 516 93
1307600 516 81
1308408 517 89
1309224 516 89
1310040 516 76
1310856 517 93
1311664 516 90
1312472 516 75
1313288 516 123
1314144 516 81
1314960 517 88
1315768 516 111
1316620 516 69
1317440 516 92
1318256 516 103
1319116 516 73
1319920 516 99
1320728 516 95
1321544 517 82
1322360 516 92
1323176 516 79
1323984 516 83
1324792 516 86
1325608 515 46
1326424 516 95
1327240 515 0
1328004 515 78
1328816 516 124
1329672 515 81
1330488 515 86
1331304 516 114
1332156 516 75
1332968 516 89
1333780 516 110
1334640 516 65
1335456 516 93
1336264 515 96
1337072 517 63
1337888 516 99
1338704 515 47
1339520 516 77
1340328 515 88
1341136 516 69
1341952 516 85
1342768 515 35
1343584 515 68
1344392 516 94
1345200 515 86
1346016 517 82
1346832 514 113
1347692 515 71
1348496 515 64
1349304 515 111
1350164 516 75
1350976 516 85
1351792 516 106
1352644 516 77
1353456 516 95
1354272 516 96
1355088 516 70
1355904 516 97
1356712 515 86
1357520 517 79
1358336 517 100
1359196 516 79
1360008 517 83
1360816 515 93
1361624 516 68
1362440 517 90
1363256 516 64
1364072 515 71
1364880 517 89
1365688 516 83
1366504 516 81
1367320 516 121
1368180 516 78
1368984 516 83
1369792 516 97
1370608 516 71
1371424 516 84
1372240 516 102
1373092 516 69
1373904 515 89
1374720 516 96
1375536 517 71
1376352 516 100
1377204 516 94
1378016 516 73
1378832 516 99
1379648 516 87
1380464 516 74
1381272 516 101
1382124 516 75
1382944 517 61
1383760 515 95
1384576 516 73
1385384 516 85
1386192 515 85
1387008 516 59
1387824 516 88
1388640 515 73
1389448 516 67
1390256 516 90
1391072 517 82
1391888 516 0
1392660 513 102
1393516 514 72
1394328 515 54
1395144 514 109
1396004 515 70
1396824 514 78
1397632 515 109
1398484 515 72
1399304 516 85
1400120 515 102
1400980 516 70
1401784 515 86
1402592 515 102
1403452 516 67
1404264 517 94
1405080 516 95
1405888 517 69
1406696 516 101
1407556 516 87
1408376 516 72
1409192 515 97
1410000 515 77
1410808 516 78
1411624 515 99
1412440 516 75
1413256 517 84
1414064 516 93
1414872 516 70
1415688 516 84
1416504 516 57
1417320 516 69
1418128 516 89
1418944 515 68
1419760 516 76
1420576 517 90
1421392 517 88
1422200 517 78
1423008 516 78
1423824 516 74
1424640 516 75
1425456 516 115
1426308 516 76
1427120 516 79
1427936 516 116
1428796 516 79
1429616 516 81
1430424 516 110
1431276 516 72
1432096 517 78
1432912 516 110
1433772 515 72
1434584 516 79
1435392 516 109
1436252 514 64
1437064 516 82
1437880 515 107
1438740 515 58
1439544 516 34
1440352 514 102
1441208 515 59
1442024 515 82
1442840 515 105
1443692 516 64
1444504 515 78
1445320 514 96
1446136 516 67
1446952 514 76
1447760 514 96
1448568 516 67
1449384 516 85
1450200 515 79
1451016 515 63
1451824 516 88
1452632 515 74
1453448 516 71
1454264 515 88
1455072 515 82
1455880 516 75
1456696 516 95
1457512 516 73
1458328 516 84
1459136 515 90
1459948 516 68
1460760 516 84
1461576 515 38
1462392 515 67
1463204 516 85
1464008 515 54
1464824 516 74
1465640 517 87
1466456 516 83
1467264 516 77
1468072 517 84
1468888 515 76
1469704 516 75
1470520 516 115
1471372 516 75
1472188 516 79
